author_id,author_name,movement_type,prev_year,prev_countries,prev_publication_id,curr_year,curr_countries,curr_publication_id
A5063749335,Eder J. Scheid,Foreign to Brazilian,2022,CH,W4283067396,2023,BR,W4388488296
A5069785997,Muriel Figueredo Franco,Brazilian to Foreign,2019,BR,W2939922654,2019,CH,W2970937844
A5069785997,Muriel Figueredo Franco,Foreign to Brazilian,2019,CH,W4254569799,2019,BR,W2951698838
A5069785997,Muriel Figueredo Franco,Brazilian to Foreign,2019,BR,W2951698838,2019,UA,W2910793275
A5069785997,Muriel Figueredo Franco,Foreign to Brazilian,2019,UA,W2910793275,2020,BR,W3004653704
A5069785997,Muriel Figueredo Franco,Brazilian to Foreign,2020,BR,W4232066788,2020,CH,W3110622090
A5069785997,Muriel Figueredo Franco,Foreign to Brazilian,2022,CH,W4312648232,2023,BR,W4388488296
A5069785997,Muriel Figueredo Franco,Brazilian to Foreign,2023,BR,W4388488286,2023,CH,W4381734347
A5069785997,Muriel Figueredo Franco,Foreign to Brazilian,2023,CH,W4381734347,2023,BR,W4388488273
A5069321002,Lisandro Zambenedetti Granville,Brazilian to Foreign,2016,BR,W2345219891,2016,"SK, US",W2508910069
A5069321002,Lisandro Zambenedetti Granville,Foreign to Brazilian,2016,"SK, US",W2508910069,2016,BR,W2230441641
A5067975027,Diego Passos,Brazilian to Foreign,2021,"BR, PT",W4248922641,2022,PT,W4313524858
A5067975027,Diego Passos,Foreign to Brazilian,2022,PT,W4313524858,2022,"BR, PT",W4309770292
A5067975027,Diego Passos,Brazilian to Foreign,2022,BR,W4224212103,2022,PT,W4310173849
A5067975027,Diego Passos,Foreign to Brazilian,2023,PT,W4382248282,2023,BR,W4386207856
A5067975027,Diego Passos,Brazilian to Foreign,2023,"BR, PT",W4385978143,2024,PT,W4403937416
A5067975027,Diego Passos,Foreign to Brazilian,2024,PT,W4403937416,2024,BR,W4399325341
A5067975027,Diego Passos,Brazilian to Foreign,2024,BR,W4399325341,2024,PT,W4403311642
A5067975027,Diego Passos,Foreign to Brazilian,2024,PT,W4401452827,2024,BR,W4389319183
A5067975027,Diego Passos,Brazilian to Foreign,2024,BR,W4389319183,2024,PT,W4405935856
A5067832138,Katia Obraczka,Foreign to Brazilian,2019,US,W2944474639,2019,BR,W2975101788
A5067832138,Katia Obraczka,Brazilian to Foreign,2019,BR,W2975101788,2019,US,W3023713102
A5053942798,Tiago Heinrich,Brazilian to Foreign,2023,BR,W4378191139,2024,DE,W4403937383
A5053942798,Tiago Heinrich,Foreign to Brazilian,2024,DE,W4403937383,2024,BR,W4392399474
A5037864876,Wagner Barreto‐Souza,Brazilian to Foreign,2021,"BR, SA",W4213229759,2024,IE,W4403936130
A5029447124,Dênis Rosário,Brazilian to Foreign,2022,BR,W4285813755,2022,DE,W4320067172
A5029447124,Dênis Rosário,Foreign to Brazilian,2022,DE,W4317418783,2023,BR,W4389544605
A5079473034,Vanessa de Arruda Jorge,Brazilian to Foreign,2018,"BR, US",W2941503072,2018,MZ,W2906617399
A5079473034,Vanessa de Arruda Jorge,Foreign to Brazilian,2018,MZ,W2906617399,2024,BR,W4403965631
A5088230421,Gregório Varvákis,Brazilian to Foreign,2017,"BR, GB",W841687727,2017,GB,W2940826359
A5088230421,Gregório Varvákis,Foreign to Brazilian,2017,GB,W2940826359,2019,BR,W2986114981
A5000555101,Mariana Campos,Brazilian to Foreign,2021,BR,W4206323191,2021,FI,W3177424575
A5049028312,Rodrigo C. de Lamare,Foreign to Brazilian,2015,GB,W2964340690,2015,"BR, GB",W1688573150
A5049028312,Rodrigo C. de Lamare,Brazilian to Foreign,2016,BR,W2326213240,2017,GB,W2772735047
A5049028312,Rodrigo C. de Lamare,Foreign to Brazilian,2017,GB,W2772735047,2017,BR,W2756288353
A5049028312,Rodrigo C. de Lamare,Brazilian to Foreign,2017,"BR, GB",W2963580311,2018,GB,W2894306363
A5049028312,Rodrigo C. de Lamare,Foreign to Brazilian,2018,GB,W2894306363,2018,BR,W2897677463
A5049028312,Rodrigo C. de Lamare,Brazilian to Foreign,2024,BR,W4405022404,2024,GB,W4392904792
A5049028312,Rodrigo C. de Lamare,Foreign to Brazilian,2024,GB,W4392904792,2024,"BR, GB",W4401808179
A5049028312,Rodrigo C. de Lamare,Brazilian to Foreign,2024,BR,W4401246987,2024,ES,W4402834688
A5024990733,Rodolfo Villaça,Brazilian to Foreign,2016,BR,W2613067560,2016,US,W2471154662
A5024990733,Rodolfo Villaça,Foreign to Brazilian,2016,US,W2471154662,2016,BR,W4378648039
A5048839201,André Riker,Foreign to Brazilian,2015,PT,W2240122942,2020,BR,W3112813083
A5005147996,Vinícius M. A. Souza,Foreign to Brazilian,2015,ES,W2408482937,2015,BR,W1641614487
A5011390880,Marcelo Pias,Foreign to Brazilian,2018,GB,W2921889836,2018,BR,W2903416847
A5011390880,Marcelo Pias,Brazilian to Foreign,2018,BR,W2903416847,2019,GB,W3011067535
A5011390880,Marcelo Pias,Foreign to Brazilian,2019,GB,W3011067535,2019,BR,W3012466426
A5000009381,Robson de Oliveira Albuquerque,Foreign to Brazilian,2015,ES,W1900763181,2016,BR,W2491763790
A5056962045,Rafael T. de Sousa,Brazilian to Foreign,2015,BR,W1535526363,2015,US,W1501749230
A5056962045,Rafael T. de Sousa,Foreign to Brazilian,2015,US,W1501749230,2015,BR,W2293522866
A5042116301,Ana Lucila Sandoval Orozco,Foreign to Brazilian,2019,ES,W2954006523,2020,BR,W3001147583
A5009077442,Gabriel Antonio F. Rebello,Brazilian to Foreign,2023,"BR, US",W4381488805,2023,FR,W4381332283
A5009077442,Gabriel Antonio F. Rebello,Foreign to Brazilian,2023,FR,W4381332283,2024,BR,W4404180359
A5090424349,Luiz F. Bittencourt,Brazilian to Foreign,2018,BR,W2901272386,2018,GB,W2908615848
A5090424349,Luiz F. Bittencourt,Foreign to Brazilian,2018,GB,W2908615848,2018,BR,W2898835161
A5090429145,Rui L. Aguiar,Foreign to Brazilian,2021,PT,W3128456514,2024,BR,W4404298328
A5054260780,Danilo F. S. Santos,Brazilian to Foreign,2018,BR,W2898682950,2018,FR,W2883813052
A5054260780,Danilo F. S. Santos,Foreign to Brazilian,2018,FR,W2883813052,2018,BR,W2910414606
A5089043389,Gabriel O. Alves,Brazilian to Foreign,2022,"BR, SE",W4294786246,2024,DE,W4404373490
A5015702415,Gabriel T. Landi,Brazilian to Foreign,2022,BR,W4213080283,2024,US,W4404373490
A5101793689,Juanpablo Heredia,Foreign to Brazilian,2021,PE,W4238325013,2024,BR,W4404371126
A5029317616,Jorge Poco,Foreign to Brazilian,2015,US,W2145005733,2018,BR,W2908939460
A5029317616,Jorge Poco,Brazilian to Foreign,2022,BR,W4313304564,2022,PE,W4210596017
A5029317616,Jorge Poco,Foreign to Brazilian,2022,PE,W4210596017,2022,BR,W4211032413
A5009932042,Márjory Da Costa‐Abreu,Brazilian to Foreign,2015,BR,W2327912392,2015,GB,W1894283460
A5009932042,Márjory Da Costa‐Abreu,Foreign to Brazilian,2015,GB,W1894283460,2015,BR,W2616279633
A5009932042,Márjory Da Costa‐Abreu,Brazilian to Foreign,2019,BR,W3139140330,2020,GB,W2795786825
A5009932042,Márjory Da Costa‐Abreu,Foreign to Brazilian,2021,GB,W3203175858,2022,BR,W4224239657
A5009932042,Márjory Da Costa‐Abreu,Brazilian to Foreign,2022,BR,W4224239657,2022,GB,W4287958462
A5054181648,Saimon Filipe Covre da Silva,Foreign to Brazilian,2023,AT,W4323538202,2024,BR,W4405450309
A5008149528,Fabricio Rodriguez,Brazilian to Foreign,2024,BR,W4404622146,2024,ES,W4404914607
A5008149528,Fabricio Rodriguez,Foreign to Brazilian,2024,ES,W4404914607,2024,"BR, SE",W4401325684
A5055821345,Christian Esteve Rothenberg,Brazilian to Foreign,2018,BR,W2970290181,2018,GR,W2889698016
A5055821345,Christian Esteve Rothenberg,Foreign to Brazilian,2018,GR,W2889698016,2018,BR,W2897851160
A5046112925,Charles Madeira,Brazilian to Foreign,2020,BR,W3116411895,2021,FR,W161065179
A5046112925,Charles Madeira,Foreign to Brazilian,2021,FR,W161065179,2024,BR,W4405886262
A5086587743,Flávia C. Delicato,Brazilian to Foreign,2019,BR,W2963051524,2019,US,W2971155021
A5086587743,Flávia C. Delicato,Foreign to Brazilian,2019,US,W2971155021,2019,BR,W2947919372
A5086587743,Flávia C. Delicato,Brazilian to Foreign,2019,BR,W2982411621,2020,AU,W3115705965
A5086587743,Flávia C. Delicato,Foreign to Brazilian,2020,AU,W3115705965,2020,BR,W3044529353
A5086587743,Flávia C. Delicato,Brazilian to Foreign,2020,BR,W3126497288,2020,AU,W3114076476
A5086587743,Flávia C. Delicato,Foreign to Brazilian,2020,AU,W3114076476,2020,BR,W3093575502
A5021862673,Paulo F. Pires,Brazilian to Foreign,2018,BR,W2912186786,2019,US,W2971155021
A5021862673,Paulo F. Pires,Foreign to Brazilian,2019,US,W2971155021,2019,BR,W2947919372
A5026726377,Thaı́s Batista,Brazilian to Foreign,2015,BR,W1532577894,2015,US,W1565265585
A5026726377,Thaı́s Batista,Foreign to Brazilian,2015,US,W1565265585,2015,BR,W1903892453
A5020626372,Eduardo Guerra,Brazilian to Foreign,2016,BR,W2738646629,2016,US,W2562270608
A5020626372,Eduardo Guerra,Foreign to Brazilian,2016,US,W2562270608,2017,BR,W2763836646
A5020626372,Eduardo Guerra,Brazilian to Foreign,2020,BR,W3092232630,2020,CH,W3195281407
A5020626372,Eduardo Guerra,Foreign to Brazilian,2020,IT,W3112324495,2020,BR,W3011712716
A5020626372,Eduardo Guerra,Brazilian to Foreign,2020,BR,W3011712716,2020,IT,W3083109262
A5020626372,Eduardo Guerra,Foreign to Brazilian,2020,IT,W3083109262,2020,BR,W3028364416
A5020626372,Eduardo Guerra,Brazilian to Foreign,2020,BR,W3028364416,2020,IT,W3115738815
A5032052316,Sebastián Urrutia,Brazilian to Foreign,2021,"BR, NO",W3158247993,2024,NO,W4405267243
A5011543499,A.C.G. Melo,Foreign to Brazilian,2020,FR,W3081744371,2020,BR,W3089950625
A5047993195,José Francisco Moreira Pessanha,Brazilian to Foreign,2020,BR,W3032025455,2020,FR,W3081744371
A5047993195,José Francisco Moreira Pessanha,Foreign to Brazilian,2020,FR,W3081744371,2020,BR,W3089950625
A5065426559,Geraldo P. Rocha Filho,Brazilian to Foreign,2018,BR,W2787331725,2019,ID,W3004026090
A5065426559,Geraldo P. Rocha Filho,Foreign to Brazilian,2019,ID,W3004026090,2019,BR,W2943307247
A5058361655,Nisiane dos Santos,Foreign to Brazilian,2022,US,W4312232623,2024,BR,W4384271214
A5017524374,Jorge Melegati,Brazilian to Foreign,2016,BR,W3011389515,2019,IT,W2915547046
A5075965243,Aline Menin,Brazilian to Foreign,2016,"BR, US",W2343515139,2016,FR,W2501984754
A5075965243,Aline Menin,Foreign to Brazilian,2016,FR,W2501984754,2018,"BR, FR",W2796545836
A5075965243,Aline Menin,Brazilian to Foreign,2018,"BR, FR",W2796545836,2020,FR,W3046167479
A5089722326,Marco Winckler,Foreign to Brazilian,2017,FR,W2620819475,2017,"BR, FR",W2953334282
A5089722326,Marco Winckler,Brazilian to Foreign,2019,"BR, FR",W2967540828,2022,FR,W4225730608
A5045653076,Rodrigo Valente Giublin Teixeira,Brazilian to Foreign,2018,BR,W2891820650,2023,US,W4390758470
A5045653076,Rodrigo Valente Giublin Teixeira,Foreign to Brazilian,2023,US,W4390758470,2024,BR,W4405294632
A5034604991,Daniel Sadoc Menasché,Brazilian to Foreign,2015,BR,W1547744273,2015,DE,W1562941373
A5034604991,Daniel Sadoc Menasché,Foreign to Brazilian,2015,DE,W1562941373,2016,BR,W2581138779
A5076119699,Daniel L. Guidoni,Brazilian to Foreign,2020,BR,W4285620254,2021,PT,W3159108466
A5076119699,Daniel L. Guidoni,Foreign to Brazilian,2021,PT,W3159108466,2021,BR,W3207397044
A5020029289,Everton Knihs,Foreign to Brazilian,2016,UY,W2267617274,2017,BR,W2780794104
A5020769162,Franciele Marques Redígolo,Brazilian to Foreign,2015,BR,W2617682766,2015,ES,W2244907803
A5020769162,Franciele Marques Redígolo,Foreign to Brazilian,2015,ES,W2244907803,2020,BR,W4292413373
A5063592703,João Marcos Munguba Vieira,Brazilian to Foreign,2020,BR,W3117229574,2024,GB,W4405007808
A5089996866,André Araújo,Brazilian to Foreign,2016,BR,W2597935965,2017,US,W2787136190
A5089996866,André Araújo,Foreign to Brazilian,2017,US,W2787136190,2018,BR,W2782636176
A5021300796,Luiz C. B. Torres,Brazilian to Foreign,2021,BR,W3138365332,2022,DE,W4307099971
A5021300796,Luiz C. B. Torres,Foreign to Brazilian,2022,DE,W4307099971,2022,BR,W4220922638
A5052774024,João Adriano Freitas,Brazilian to Foreign,2022,BR,W4283451077,2023,US,W4392681557
A5052774024,João Adriano Freitas,Foreign to Brazilian,2023,US,W4392681557,2024,BR,W4404885898
A5002311406,Karen Rosero,Brazilian to Foreign,2023,BR,W4380032323,2023,US,W4388562052
A5078704753,Pedro Luiz Pizzigatti Corrêa,Brazilian to Foreign,2018,BR,W2892257083,2019,US,W2938906250
A5078704753,Pedro Luiz Pizzigatti Corrêa,Foreign to Brazilian,2019,US,W2938906250,2019,BR,W2965606979
A5035635984,Samara Dantas de Lima,Brazilian to Foreign,2019,BR,W2952583887,2024,UY,W4404479039
A5074262951,Alessandro L. Koerich,Foreign to Brazilian,2018,CA,W4289773506,2019,BR,W2978481357
A5074262951,Alessandro L. Koerich,Brazilian to Foreign,2019,BR,W2978481357,2019,CA,W2966264296
A5074262951,Alessandro L. Koerich,Foreign to Brazilian,2024,CA,W4404459465,2024,BR,W4406458114
A5006289694,Geraldo Bráz,Brazilian to Foreign,2015,BR,W3036757973,2015,DE,W3036892569
A5006289694,Geraldo Bráz,Foreign to Brazilian,2015,DE,W3036892569,2016,BR,W3008275670
A5069765158,David Mauricio,Brazilian to Foreign,2019,"BR, EC, PE",W2967938568,2021,PE,W3194855539
A5012983530,Marta Lígia Pomim Valentim,Brazilian to Foreign,2017,BR,W3107513187,2017,ES,W2776704526
A5012983530,Marta Lígia Pomim Valentim,Foreign to Brazilian,2017,ES,W2776704526,2017,BR,W2766633106
A5057397108,Thiago Porcino,Brazilian to Foreign,2021,BR,W4285345629,2022,CA,W4312788532
A5057397108,Thiago Porcino,Foreign to Brazilian,2022,CA,W4312788532,2022,BR,W4290648810
A5057397108,Thiago Porcino,Brazilian to Foreign,2023,BR,W4390642475,2023,CA,W4385657597
A5057397108,Thiago Porcino,Foreign to Brazilian,2023,CA,W4385657597,2024,BR,W4404688589
A5080152683,José D. Szezech,Brazilian to Foreign,2016,BR,W2560522936,2018,"CN, DE, GB, UA",W2884421451
A5080152683,José D. Szezech,Foreign to Brazilian,2018,"CN, DE, GB, UA",W2884421451,2019,BR,W3105386451
A5010869903,Ronaldo Moreira Salles,Brazilian to Foreign,2019,BR,W3139476957,2019,US,W3212920393
A5010869903,Ronaldo Moreira Salles,Foreign to Brazilian,2019,US,W3212920393,2019,BR,W2975802818
A5010869903,Ronaldo Moreira Salles,Brazilian to Foreign,2022,BR,W4295681713,2024,PT,W4404565928
A5010869903,Ronaldo Moreira Salles,Foreign to Brazilian,2024,PT,W4404565928,2024,"BR, PT",W4396918278
A5045486535,Douglas A. Santos,Brazilian to Foreign,2020,BR,W3030419288,2022,FR,W4285207860
A5038158417,Jonathan M. Palma,Brazilian to Foreign,2018,BR,W2886396983,2021,CL,W4200270575
A5084551356,Alexandre C. B. Delbem,Brazilian to Foreign,2015,BR,W2082525147,2016,ES,W2571682618
A5084551356,Alexandre C. B. Delbem,Foreign to Brazilian,2016,ES,W2571682618,2016,BR,W2514337682
A5062734796,Tiago Pereira,Brazilian to Foreign,2015,"BR, GB",W2258174515,2016,GB,W2963572097
A5062734796,Tiago Pereira,Foreign to Brazilian,2016,GB,W2963572097,2017,BR,W2963393609
A5062734796,Tiago Pereira,Brazilian to Foreign,2022,"BR, GB",W3136192889,2022,GB,W4292259896
A5062734796,Tiago Pereira,Foreign to Brazilian,2022,GB,W4292259896,2023,"BR, GB",W4362579005
A5051251449,Dário Augusto Borges Oliveira,Brazilian to Foreign,2020,BR,W3026363719,2022,DE,W4283820557
A5051251449,Dário Augusto Borges Oliveira,Foreign to Brazilian,2022,DE,W4283820557,2024,"BR, US",W4392935404
A5020564170,Miguel Mira da Silva,Brazilian to Foreign,2022,BR,W4297857282,2024,PT,W4392980775
A5041478636,Flávia Maria Santoro,Brazilian to Foreign,2023,BR,W4391266269,2023,GB,W4385470361
A5041478636,Flávia Maria Santoro,Foreign to Brazilian,2023,GB,W4385470361,2024,BR,W4392980775
A5077188569,M. V. Marquezini,Brazilian to Foreign,2021,BR,W3127649257,2021,SE,W3209468854
A5077188569,M. V. Marquezini,Foreign to Brazilian,2021,SE,W3209468854,2024,BR,W4392975609
A5064643268,Patrícia Takako Endo,Brazilian to Foreign,2018,"BR, IE",W2999246798,2018,IE,W2898122962
A5064643268,Patrícia Takako Endo,Foreign to Brazilian,2018,IE,W2898122962,2018,BR,W2906287177
A5064643268,Patrícia Takako Endo,Brazilian to Foreign,2019,BR,W2997957462,2019,IE,W2984722468
A5064643268,Patrícia Takako Endo,Foreign to Brazilian,2019,IE,W2984722468,2019,BR,W2980887392
A5064643268,Patrícia Takako Endo,Brazilian to Foreign,2019,BR,W2960804246,2019,IE,W3006475672
A5064643268,Patrícia Takako Endo,Foreign to Brazilian,2019,IE,W3006475672,2019,"BR, IE",W2928318647
A5088368109,Pêdra D. S. Andrade,Foreign to Brazilian,2022,PT,W4294732295,2022,BR,W3023941272
A5088368109,Pêdra D. S. Andrade,Brazilian to Foreign,2022,BR,W3023941272,2024,PT,W4392459844
A5007353177,Makson S. Santos,Brazilian to Foreign,2020,BR,W3102958202,2022,MX,W3023941272
A5081908335,Rodrigo Moreira,Brazilian to Foreign,2020,BR,W3028108324,2021,TR,W4210698790
A5081908335,Rodrigo Moreira,Foreign to Brazilian,2021,TR,W4210698790,2021,BR,W3188774424
A5081908335,Rodrigo Moreira,Brazilian to Foreign,2024,BR,W4392402579,2024,US,W4405937874
A5081908335,Rodrigo Moreira,Foreign to Brazilian,2024,US,W4405937874,2024,BR,W4403397153
A5033447808,Felipe M. G. França,Brazilian to Foreign,2023,"BR, PT",W4386815467,2023,PT,W4386815361
A5033447808,Felipe M. G. França,Foreign to Brazilian,2023,PT,W4386815361,2023,"BR, PT",W4385575120
A5033447808,Felipe M. G. França,Brazilian to Foreign,2023,"BR, PT",W4387933227,2023,PT,W4387250554
A5033447808,Felipe M. G. França,Foreign to Brazilian,2023,PT,W4387250554,2023,BR,W4319870540
A5033447808,Felipe M. G. França,Brazilian to Foreign,2024,BR,W4392886205,2024,PT,W4402353809
A5050136961,Betânia da Mata Ribeiro Gomes,Brazilian to Foreign,2018,BR,W2909611977,2020,US,W3037483729
A5050136961,Betânia da Mata Ribeiro Gomes,Foreign to Brazilian,2020,US,W3037483729,2024,BR,W4392094999
A5016888278,Jean Carlos Nakasato,Brazilian to Foreign,2020,BR,W2912019598,2022,HR,W4281493895
A5016888278,Jean Carlos Nakasato,Foreign to Brazilian,2022,HR,W4206438741,2023,BR,W4318567300
A5113334591,Dora Elisa Elías Martinez,Brazilian to Foreign,2024,"BR, PE",W4392199752,2024,PE,W4393342846
A5054518010,A. Saraiva,Foreign to Brazilian,2018,PT,W2907079685,2018,BR,W2907953304
A5054518010,A. Saraiva,Brazilian to Foreign,2019,BR,W2993629656,2019,PT,W2986541478
A5054518010,A. Saraiva,Foreign to Brazilian,2019,PT,W2986541478,2024,"BR, PT",W4392141967
A5009025941,N. M. Fonseca Ferreira,Foreign to Brazilian,2018,PT,W2791173649,2018,"BR, NP, PT",W2915145460
A5009025941,N. M. Fonseca Ferreira,Brazilian to Foreign,2018,"BR, NP, PT",W2915145460,2019,PT,W2986541478
A5035632347,António Valente,Foreign to Brazilian,2018,PT,W2791173649,2018,"BR, NP, PT",W2915145460
A5035632347,António Valente,Brazilian to Foreign,2018,"BR, NP, PT",W2915145460,2019,PT,W2986541478
A5051009274,Adriano Marques Garcia,Brazilian to Foreign,2023,BR,W4379031075,2024,IT,W4392163891
A5076792297,Luiz Gustavo Fernandes,Brazilian to Foreign,2018,BR,W2884836535,2018,IT,W2806301754
A5076792297,Luiz Gustavo Fernandes,Foreign to Brazilian,2018,IT,W2806301754,2018,BR,W2794048929
A5041190229,Leandro A. Passos,Brazilian to Foreign,2021,BR,W4206939075,2022,GB,W4313214549
A5041190229,Leandro A. Passos,Foreign to Brazilian,2022,GB,W4310879342,2023,BR,W4384702813
A5087058987,Ricardo da S. Torres,Brazilian to Foreign,2019,BR,W2992650893,2020,NO,W3118594433
A5087058987,Ricardo da S. Torres,Foreign to Brazilian,2021,NO,W3173955962,2021,"BR, NO",W3126920391
A5087058987,Ricardo da S. Torres,Brazilian to Foreign,2021,"BR, NO",W3126920391,2021,NO,W3196482926
A5005499801,Ivan Zyrianoff,Brazilian to Foreign,2020,BR,W3126607981,2021,IT,W3212422884
A5005499801,Ivan Zyrianoff,Foreign to Brazilian,2022,IT,W4210560618,2022,BR,W4211116191
A5005499801,Ivan Zyrianoff,Brazilian to Foreign,2022,BR,W4211116191,2023,IT,W4399169257
A5071200361,Carlos Kamienski,Brazilian to Foreign,2022,BR,W4210560618,2022,IT,W4211116191
A5071200361,Carlos Kamienski,Foreign to Brazilian,2022,IT,W4211116191,2022,BR,W4381786598
A5072776222,Stiven S. Dias,Brazilian to Foreign,2020,BR,W3084493934,2021,NL,W3217683237
A5072776222,Stiven S. Dias,Foreign to Brazilian,2021,NL,W3217683237,2024,"BR, NL",W4392902668
A5018888863,Marcelo G. S. Bruno,Brazilian to Foreign,2018,BR,W2884769207,2018,US,W2798523385
A5018888863,Marcelo G. S. Bruno,Foreign to Brazilian,2018,US,W2798523385,2019,BR,W2938216750
A5063143014,Cícero Manoel dos Santos,Brazilian to Foreign,2019,BR,W2985430914,2020,US,W3023772079
A5063143014,Cícero Manoel dos Santos,Foreign to Brazilian,2020,US,W3023772079,2020,BR,W3108947102
A5015589360,João Baptista de Oliveira e Souza Filho,Brazilian to Foreign,2022,BR,W4310632024,2023,CA,W4386915830
A5015589360,João Baptista de Oliveira e Souza Filho,Foreign to Brazilian,2023,CA,W4386915830,2024,BR,W4398254460
A5081611950,Alexandre Nascimento,Brazilian to Foreign,2018,BR,W2969255946,2019,US,W3008190182
A5081611950,Alexandre Nascimento,Foreign to Brazilian,2019,US,W3008190182,2023,BR,W4379620200
A5020760108,Jorge H. Faccipieri,Brazilian to Foreign,2017,BR,W2764142939,2019,NO,W2913963331
A5020760108,Jorge H. Faccipieri,Foreign to Brazilian,2019,NO,W2913963331,2022,BR,W4285293407
A5088896472,Edgar Sarmiento,Brazilian to Foreign,2016,BR,W2566978455,2020,PE,W3081808072
A5021611872,Ênyo José Tavares Gonçalves,Brazilian to Foreign,2019,BR,W2995937576,2019,ES,W3034181936
A5021611872,Ênyo José Tavares Gonçalves,Foreign to Brazilian,2019,ES,W3034181936,2020,BR,W3156715748
A5042964790,Oliver Lorscheid,Brazilian to Foreign,2020,BR,W3096193342,2021,NL,W3153402454
A5042964790,Oliver Lorscheid,Foreign to Brazilian,2021,NL,W3153402454,2023,"BR, NL",W4388890444
